text,intent,split
पोलेको ठाउँको लागि प्राथमिक उपचार???,first_aid_query,validation
hellp pls,sos_help_request,validation
काठमाडौं नजिकको पुल भत्कियो,road_blockage_report,validation
bihana dekih mero didi bata khabar xaina,family_member_missing,validation
my house has cracks is it sae,building_damage_check,validation
आमा बेहोस हुनुभयो,medical_emergency_request,validation
ल ठिक छधन्यवाद,goodbye_thanks,validation
where can we atke sheltter safely,safe_location_query,validation
bhukampa gayo Gorkhama,earthquake_occurring_report,validation
hey bot k x ahalkhabar,greeting,validation
thaank you,goodbye_thanks,validation
we just felt an earthquake in Gorkha???,earthquake_occurring_report,validation
poleko thau ko firstaid,first_aid_query,validation
mero bhai sangaabhi reunite bhayo,family_reunification_status,validation
my grandmother is stuck under the roof,trapped_debris_report,validation
गोर्खा मा आगो लागेको छ!!,fire_incident_report,validation
wll ma crack dekhiyo now,building_damage_check,validation
123456,fallback_unclear,validation
yaha ma safe zone kaha cha now,safe_location_query,validation
safe place nearr me,safe_location_query,validation
bridge collapsed near Lalitpur asap,road_blockage_report,validation
just tsting123,fallback_unclear,validation
पोखरा मा आगो छिट्टै फैलिँदैछ,fire_incident_report,validation
"namaste bot, are u olnine",greeting,validation
भूकम्पदेखि छोरी को फोन लाग्दैन प्लिज,family_member_missing,validation
please rescue me mlai help chai,sos_help_request,validation
what tokeep ready before an earthquake,preparedness_tips_query,validation
safe place kaha xa nera Jajarkot,safe_location_query,validation
my garndfather has been located safely,family_reunification_status,validation
wall collapsed on thestreet,building_collapse_report,validation
hello dai k cha khabar,greeting,validation
"dhanyabbad, bye bye",goodbye_thanks,validation
"thank you, tha helped",goodbye_thanks,validation
who do i callfor rescue,emergency_contact_request,validation
reunited with my brother nw,family_reunification_status,validation
helo there,greeting,validation
khana ra apn sakiyo,food_water_request,validation
हजुरआमा लाई गम्भीर चोट लागेको छ,injury_report,validation
wall collapsed onthe street,building_collapse_report,validation
राष्ट्रिय आपतकालीन कार्य केन्द्रको नम्बर,emergency_contact_request,validation
मर्केको खुट्टाको लागि के गर्ने,first_aid_query,validation
how to prepare kids for earthquake drills,preparedness_tips_query,validation
हाम्रो घर असुरक्षित छ आश्रयचाहियो,shelter_request,validation
where is the designated safee zone in Jajarkot,safe_location_query,validation
hello sir,greeting,validation
this is not related to eeatrhquake,fallback_unclear,validation
mero hbai pinned unde debris malai help chai,trapped_debris_report,validation
my grandmother fell and hurt back,injury_report,validation
strong tremor bhuampa jasto,earthquake_occurring_report,validation
hmmm,fallback_unclear,validation
दाजु लाई छातीमा दुखाइ भइरहेको छ!!,medical_emergency_request,validation
एम्बुलेन्सको नम्बर केहो,emergency_contact_request,validation
power uotage in Pokhara,power_outage_report,validation
massive hsaking right now,earthquake_occurring_report,validation
अहिले आमा सँग भेट भयो???,family_reunification_status,validation
good aftneroon,greeting,validation
aftershock aaunxa ki,aftershock_information_query,validation
हजुरलाईनमसक्ार,greeting,validation
hamroarea najik ko pul bhatkiyo,road_blockage_report,validation
मर  छोरी थुनिएका छौं!!,trapped_debris_report,validation
भत्किएको घरभित्र फसेको छु,trapped_debris_report,validation
hamro ghar unsafexa shelter chai,shelter_request,validation
सुरक्षित रूपमा कसरी निकासा गर्ने???,evacuation_guidance_query,validation
mero bhai lai ambulanec chai urgent,medical_emergency_request,validation
wneed help,sos_help_request,validation
गोर्खामा आगो छिट्टै फैलिँदैछ,fire_incident_report,validation
shelter chainca mero family ko lagi,shelter_request,validation
भूकम्प अघि के के तयार राख्ने हजुर,preparedness_tips_query,validation
bridge collapsed near Pokhara,road_blockage_report,validation
पोखरा मा बिजुली गएको छ,power_outage_report,validation
my grandmother is injure badly,injury_report,validation
ghar bata dhhuwa airaxa,fire_incident_report,validation
pura building dhalyo hamro areama,building_collapse_report,validation
म र दिदी थुनिएका छौं,trapped_debris_report,validation
हजुरबुबाको बेपत्ता व्यक्ति रिपोर्ट,family_member_missing,validation
"thankyou, that helped",goodbye_thanks,validation
need baby formula and water,food_water_request,validation
rndom text here,fallback_unclear,validation
हजुरआमा लाईगम्भीर चोट लागेको छ,injury_report,validation
bhukampa pachi k garne,status_check_general,validation
भवन अलिकति ढल्किएोक छ खतरा छ कि हजुर,building_damage_check,validation
"dhanyabad, that heped a lot",goodbye_thanks,validation
भक्तपुर नजिक पहिरोले सडक बन्द भयो,road_blockage_report,validation
njikai ko safe zonee kaha cha,safe_location_query,validation
my house hs cracks is it sae,building_damage_check,validation
cooll thanks,goodbye_thanks,validation
ghr baliraxa fire brigade chhai,fire_incident_report,validation
hmro area ko lagi evacuation plan???,evacuation_guidance_query,validation
what should be in an emergency kit,preparedness_tips_query,validation
ghar baliraxa fire brigade chhai,fire_incident_report,validation
ललितपुर मा तोकिएको सुरक्षित क्षेत्र कहाँ छ है,safe_location_query,validation
पोखरा मासम्पूर्ण भवन ढल्यो,building_collapse_report,validation
khane pani chaincha,food_water_request,validation
पोखरा कोलागि निकासा योजना,evacuation_guidance_query,validation
fire broke out fter the earthquake,fire_incident_report,validation
rsecue chai xa ma thuniyekoxu,trapped_debris_report,validation
cannot reach Jajarkot roda is closed,road_blockage_report,validation
बुबा लडेरढाडमा चोट लाग्यो,injury_report,validation
bihana dekhi mero mama bata habar xaina,family_member_missing,validation
hii tapia ko naam  kho,greeting,validation
we just felt an earthquake in Gorkha,earthquake_occurring_report,validation
अहिले भूकम्प गयो???,earthquake_occurring_report,validation
उद्ाधरकालागि नजिकैको खुल्ला ठाउँ,safe_location_query,validation
sprain bhayeko khutta ko lagi k garne,first_aid_query,validation
पोलेको ठाउँको लागि प्राथमिक उपचार है,first_aid_query,validation
भूकम्पपछि चिरा देखा पर्यो,building_damage_check,validation
bab yformula ra pani cahi,food_water_request,validation
hamro area ko lagi evacuation plan,evacuation_guidance_query,validation
घरपूर्ण रूपमा भत्कियो,building_collapse_report,validation
aaja rati arko jhatka aaunxa ki,aftershock_information_query,validation
आमा लाई छातीमा दुखाइ भइरहेकोछ,medical_emergency_request,validation
एस ओ सए,sos_help_request,validation
our house collapsed completely,building_collapse_report,validation
सडकमा पर्ाखलभत्कियो,building_collapse_report,validation
mero saathi harura kids ko lagi shelter chai,shelter_request,validation
mero didi lai dee pwound xa,injury_report,validation
सहयोगको लािग धन्यवाद,goodbye_thanks,validation
we are trapped inside the building,trapped_debris_report,validation
want to update status that my grandmother is safe,family_reunification_status,validation
we just felt anearthquake in Kathmandu,earthquake_occurring_report,validation
धन्यवाद बुवा छिटो,goodbye_thanks,validation
शुभप्रभात,greeting,validation
my fathe ris trapped underdebris,trapped_debris_report,validation
hi are u working offline,greeting,validation
hi malai chahiy ohelp,greeting,validation
mero ghar ma help chai xa help,sos_help_request,validation
power outage in Jjaarkot,power_outage_report,validation
evacuation ko instructions dinu hos,evacuation_guidance_query,validation
काठमाडौंमा बिजुली गएको छ,power_outage_report,validation
medical helpneeded urgently,medical_emergency_request,validation
मेडिकल इमर्जेन्सी छ मद्दत गर्नुहोस् हजुर,medical_emergency_request,validation
bihana dekhi mero didi bata kabar xaina,family_member_missing,validation
bhukampa pachi mero saathi lai bhettauna sakina,family_member_missing,validation
cannot find my mother after the quake help,family_member_missing,validation
gaunj ana akidaina road band cha,road_blockage_report,validation
हजुरआमा को बेपत्ता व्यक्ति रिपोर्ट ्पलिज,family_member_missing,validation
pleaesh elp me,sos_help_request,validation
आपतकालीन सामान कति पटक जाँच्ने हजुर,preparedness_tips_query,validation
bridge collapsed near Kathmandu,road_blockage_report,validation
के छ त,greeting,validation
how to make my house eearthquake safe,preparedness_tips_query,validation
how many aftershocks re expected,aftershock_information_query,validation
my garndfather is stuck under the roof,trapped_debris_report,validation
भाँचिएको हातको लागि प्राथमिक उपचार???,first_aid_query,validation
सडक चिरा परेर जान सकिँदैन,road_blockage_report,validation
दुई दिनदेखि बिजुली छैन प्लिज,power_outage_report,validation
he app,greeting,validation
सुरक्षित रूपमा कसरी निकासा गर्ने छिटो,evacuation_guidance_query,validation
fire spreading fast in Kathmandu,fire_incident_report,validation
bhukampa dekhi bijuli xaia,power_outage_report,validation
evcuation pla nfor Gorkha,evacuation_guidance_query,validation
safe evacuatoinp oint near me,safe_location_query,validation
what to keep ready before an earthquake,preparedness_tips_query,validation
नजिकैकोराहत शिविर कहाँ छ,shelter_request,validation
के हामी तुरुन्तैनिकासा गर्नुपर्छ,evacuation_guidance_query,validation
hi are  uworking offline asap,greeting,validation
यो घरमा बस्न सुरक्षित छ कि छैन है,building_damage_check,validation
mer oaaam debris muni thuniyo,trapped_debris_report,validation
gas leak nar Gorkha,gas_leak_report,validation
भूकम्पदेखि हजुरबुबा बेपत्ता हुनुभएको छ हजुर,family_member_missing,validation
गोर्खा मा घर भत्कियो!!,building_collapse_report,validation
राहत शिविरमा बुबा भेटियो है,family_reunification_status,validation
road blcokked by landslide near Jajarkot,road_blockage_report,validation
gana gauna aknu hunhca,fallback_unclear,validation
khutta ma chot lagyo running bela now,injury_report,validation
my gradmother has been located safely,family_reunification_status,validation
my brother fell and hurt back,injury_report,validation
आमा रब ालबालिकाका लागि आश्रय चाहियो???,shelter_request,validation
taauko bata raagat bagira xa,injury_report,validation
बहिनी नमस्ते,greeting,validation
is aonther earhtquake coming,aftershock_information_query,validation
mero ama kophone lagdaina bhukampa dekhi,family_member_missing,validation
भक्तपुर मा आगो छिटट्ै फैलिँदैछ,fire_incident_report,validation
bhukmpa pachi mero mama lai bhettaunasakina,family_member_missing,validation
भूकम्प गयो,earthquake_occurring_report,validation
bridg collapsed near Kathmandu,road_blockage_report,validation
school najik ma fire lagyo,fire_incident_report,validation
bijuli kahilea aunxa,power_outage_report,validation
दाजु अझै घर आउनुभएको छैन,family_member_missing,validation
sas pherna sakeko xxaina koi,medical_emergency_request,validation
ehlp garnuna plz,sos_help_request,validation
म डराकएो छु मद्दत गर्नुहोस्???,sos_help_request,validation
gsa leak bhayo,gas_leak_report,validation
wherecan we get temporary shelter,shelter_request,validation
bhukampako jhatka aaile feel bahyo,earthquake_occurring_report,validation
please ehlp me,sos_help_request,validation
अहिले मैलेके गर्नुपर्छ,status_check_general,validation
उद्धारका लागि कहाँ फनो गर्ने,emergency_contact_request,validation
धन्यवाद बहिनी छिटो,goodbye_thanks,validation
my mther collapsed and not waking up,medical_emergency_request,validation
bridge collapsed near Jajakot,road_blockage_report,validation
ok thanks bye,goodbye_thanks,validation
मलाई बचाउनुहोस् हजुर,sos_help_request,validation
नमस्ते बहिीन!!,greeting,validation
अहिले कुन चरण पालना गर्ने,status_check_general,validation
mero bhai unconscious bhayo,medical_emergency_request,validation
pani ko supply band bhayo pani chai asap,food_water_request,validation
fire spreading fast in Kathmandu!!!,fire_incident_report,validation
fteshock aaunxa ki,aftershock_information_query,validation
धन्यवादहजुर,goodbye_thanks,validation
bridge collapsed near Bhaktapur,road_blockage_report,validation
हामीलाई मद्दत चाहियो???,sos_help_request,validation
missing person report for my brother plz,family_member_missing,validation
mero didi pinned under debrism alai help chai,trapped_debris_report,validation
powre outage in Jajarkot,power_outage_report,validation
my brother hs been located safely help,family_reunification_status,validation
बुबा लाई सुरक्षित फेला परेको छ है,family_reunification_status,validation
gas stove cause fire,fire_incident_report,validation
भूकम्पदेखि बुबा को फोनलाग्दैन,family_member_missing,validation
merofamily member safe bhetiyo,family_reunification_status,validation
gas pipe broke during qukae,gas_leak_report,validation
यो घरमा बस्न ुसरक्षित छ कि छैन हजुर,building_damage_check,validation
मद्दत गर्नुहोस् है,sos_help_request,validation
hii k help garna saknu unxa,greeting,validation
najik ko releif camp kaha cha,shelter_request,validation
fire brigade contact number,emergency_contact_request,validation
mero sathi pinned under debris malai ehlp chai,trapped_debris_report,validation
food distribution point najik cha ki asap,food_water_request,validation
raati basna tent chai,shelter_request,validation
help asap malai dheerai dar lagyo,sos_help_request,validation
nepal red cross helpline number,emergency_contact_request,validation
कोहि छैन र मद्दत गर्ने छिटो,sos_help_request,validation
mero didi ghar aaunu bhako xain aahile samma,family_member_missing,validation
mero bhai lai deep wound xa,injury_report,validation
बबुाको बेपत्ता व्यक्ति रिपोर्ट,family_member_missing,validation
mero bhai laib adly injury bhayo plz,injury_report,validation
म र दाजु थुनिएका छौं है,trapped_debris_report,validation
mausam kastcoha,fallback_unclear,validation
ghar bata dhuwa airaxa,fire_incident_report,validation
thanksbro,goodbye_thanks,validation
yahasaaf pani xaina,food_water_request,validation
नजिकै कुनै राहत शिविर छकि,shelter_request,validation
ललितपुर मा सम्पूर्ण भवन ढल्यो प्लिज,building_collapse_report,validation
entire building came down in Kathmandu,building_collapse_report,validation
pinnd under debris,trapped_debris_report,validation
hamro area ma power line khasekocha,power_outage_report,validation
पोखरा नजिक पहिरोले सडकबन्द भयो,road_blockage_report,validation
बालबालिकालाई भूकम्प अभ्यासको लागि कसरी तयार पार्ने छिटो,preparedness_tips_query,validation
हजुरआमा लडेरढाडमा चोटलाग्यो,injury_report,validation
bihana dekhi mero bhaibata khabar xaina,family_member_missing,validation
bridge collapsed near Gorkha,road_blockage_report,validation
heart attack symptoms need doctor,medical_emergency_request,validation
khutt ma cho tlagyo running bela,injury_report,validation
Kathmandu ko lagi aftershocck warning,aftershock_information_query,validation
छिटोनकिाल्नुहोस् थुनिएको छु,trapped_debris_report,validation
family ko lgai food supply chai,food_water_request,validation
mero buw alai badly injuyr bhayo,injury_report,validation
reathquake,earthquake_occurring_report,validation
घाउमापट्ट ीकसरी बाँध्ने,first_aid_query,validation
ल ठिकछ बाई,goodbye_thanks,validation
आमासँग सम्पर्क टुटेको छ,family_member_missing,validation
h?i??,greeting,validation
भक्तपुर मा घर भत्िकयो!!,building_collapse_report,validation
somebody elp,sos_help_request,validation
sdkjasd,fallback_unclear,validation
के गर्ने भेनरमलाई मार्गदर्शन गर्नुहोस्,status_check_general,validation
कोही छ सहयोग गर्नुहोस् है,sos_help_request,validation
gas stove le aagoo lagyo,fire_incident_report,validation
searching for my grandfather in Bhaktapur,family_member_missing,validation
bhukampa pachi mero bhai lai bhettauna sakina,family_member_missing,validation
दिदी बेहोस हुनुभय ोहै,medical_emergency_request,validation
need ration for myfather,food_water_request,validation
burned myhand slightly,injury_report,validation
बुबा लाई गम्भीर चोट लागेको छ हजुर,injury_report,validation
धेरै रगत बगिरहेको छ मेडिक चाहियो,medical_emergency_request,validation
mero aama buwa ra kids ko lagi shelter chai,shelter_request,validation
wallhas big cracks should i evacuate,building_damage_check,validation
koi vane help gaa na,sos_help_request,validation
mero buwa safe cha vanera status update garna man xa,family_reunification_status,validation
विस्थापितहरूलाई बस्नेठाउँ चाहिन्छ,shelter_request,validation
road block bhayo landslide le hamro area najik,road_blockage_report,validation
गोर्खा मा घर भत्कियो,building_collapse_report,validation
cannot reach Kathmandu road is closed,road_blockage_report,validation
rod bloccked by landslide near Jajarkot,road_blockage_report,validation
how to help chokingg person,first_aid_query,validation
need baby formula aand water,food_water_request,validation
आज राति थप धक्का आउन सक्छ कि हजुर,aftershock_information_query,validation
hostel najik gas leak bhayo now,gas_leak_report,validation
hamro area ko lagi eavcuation plan,evacuation_guidance_query,validation
मेरो भवन सुरक्षित छ कि भनेर कसरी थाहा पाउने प्लिज,building_damage_check,validation
बुबा र बालबालिकाका लागि आश्रय चाहियो,shelter_request,validation
help garnu na lpz,sos_help_request,validation
appreciate it,goodbye_thanks,validation
राहतशिविरमा दाजु भेटियो,family_reunification_status,validation
जाजरकोट जान सकिँदैन सडक बन्द छ,road_blockage_report,validation
प्रहरी आपतकालीन नम्बर दिनुहोस्,emergency_contact_request,validation
mauusam kastoc ha,fallback_unclear,validation
cannot reach Pokhararoad is cloesd,road_blockage_report,validation
jhatka mahsus bayo 5 minute agadi,earthquake_occurring_report,validation
safe evacuation point near me,safe_location_query,validation
घर बलिरहेको छ दमकल चाहियो प्लिज,fire_incident_report,validation
sfe place kaha xa near Bhaktapur plz,safe_location_query,validation
मुख्य सडक बनद्छ,road_blockage_report,validation
my grandmother needs ambulnce urgently,medical_emergency_request,validation
प्राथमिक उपचार किटमा के चाहिन्छ,first_aid_query,validation
want to update status that my mother is safe,family_reunification_status,validation
ललितपुर मा आमा लाई खोजिरहेको छु प्लिज,family_member_missing,validation
tapai k k garna saknu hunncah,fallback_unclear,validation
my grandfathre did not come home yet,family_member_missing,validation
my grandmother collapsed and no waking up,medical_emergency_request,validation
धन्यवाददाई,goodbye_thanks,validation
can i go back inside my hosue now,building_damage_check,validation
wall ma thulo crack cha evacuate garneki,building_damage_check,validation
saefst wy to leave the building,evacuation_guidance_query,validation
my grandmotheris unconscious,medical_emergency_request,validation
bhukampa gayo Kathmandu ma???,earthquake_occurring_report,validation
भूकम्प तयारीका सुझावहरू दिनुहोस् हजुर,preparedness_tips_query,validation
"dhanyaabd, bye bye",goodbye_thanks,validation
bhukampa report garna man xa hamro area ma,earthquake_occurring_report,validation
searching for my sister i nKathmandu!!!,family_member_missing,validation
पोखरा मा आगो लाेगको छ छिटो,fire_incident_report,validation
Kathmandu jana sakidaina road band cha,road_blockage_report,validation
hamro area mafire lagyo,fire_incident_report,validation
naamste,greeting,validation
mydughter is trapped under debris,trapped_debris_report,validation
haat ma minor chotxa,injury_report,validation
mero aama unconsciousbhayo,medical_emergency_request,validation
अहिले दिदी सँग भेट भयो प्लिज,family_reunification_status,validation
बुबा लाई गम्भीर चोट लागेको छ,injury_report,validation
दमकलको सम्पर्क नम्बर छिटो,emergency_contact_request,validation
छिटोनिकाल्नुहोस् थुनिएको छु,trapped_debris_report,validation
power outage cha Kathmanu ma,power_outage_report,validation
raagat bagna roknu ko upayak ho,first_aid_query,validation
mero bhai pinned unde debris malai help chai,trapped_debris_report,validation
घरमा भूकम्प तयारीको उत्तमअ भ्यास के हो,preparedness_tips_query,validation
cannot reach Gorkha road is closed!!!,road_blockage_report,validation
गोर्खा मा आगो लागेको छ,fire_incident_report,validation
hii tapaiko naam k ho,greeting,validation
gas leak bhayo,gas_leak_report,validation
उद्धारका लागि नजिकैको खुल्ला ठाउँ,safe_location_query,validation
bhukamp aaayo,earthquake_occurring_report,validation
कसैले सहयोग गर्नुहोस्???,sos_help_request,validation
my grandfather is stuck under the roof???,trapped_debris_report,validation
भूकम्पदेखि हजुरबुबा को फोन लाग्दैन,family_member_missing,validation
smell of gas after earthquake,gas_leak_report,validation
नमस्ते बहिनी!!,greeting,validation
ललितपुरमा आगो लागेको छ,fire_incident_report,validation
भान्सामा सानो आगो लागेको छ,fire_incident_report,validation
नजिकैकोराहत शवििर कहाँ छ,shelter_request,validation
म र आमाथुनिएका छौं,trapped_debris_report,validation
भूकम्पपछि हजुरबुबा लाई भेट्टाउन सकिएको छैन प्लिज,family_member_missing,validation
ok got it thanks???,goodbye_thanks,validation
how to bandage a wound proprely,first_aid_query,validation
cylidner bata gas chuhi raxa,gas_leak_report,validation
सडक चिरापरेर जान सकिँदैन,road_blockage_report,validation
need shelter formy family,shelter_request,validation
बचाउनुहोस्???,sos_help_request,validation
भूकम्पपछि के गर्ने,status_check_general,validation
trappe dunder rubble,trapped_debris_report,validation
ago lagyo bhukampa pachi pls,fire_incident_report,validation
दाजु भग्नावशेषमुनि थुनिनुभयो,trapped_debris_report,validation
जाजरकोट मा भूकम्प गयो,earthquake_occurring_report,validation
भूकम्पपछि केगर्ने,status_check_general,validation
mero aama pinned under debris malia help chai,trapped_debris_report,validation
power lines down in Bhaktapur,power_outage_report,validation
दाजुसुरक्षित हुनुहुन्छ भनेर स्थिति अपडेट गर्न चाहन्छु,family_reunification_status,validation
fire spreadng fast in Jajarkot,fire_incident_report,validation
gas leak near Bhaktapuur,gas_leak_report,validation
tourist polic ko number dinu hos,emergency_contact_request,validation
aftershock warning for Bhaktapur,aftershock_information_query,validation
entire building came downi n Gorkha,building_collapse_report,validation
bleeding from head,injury_report,validation
relief camp ma mero diidi bhetiyo,family_reunification_status,validation
najikai ko sfae zone kaha cha,safe_location_query,validation
justt testing 123,fallback_unclear,validation
भान्सामा ग्यास धेरै चुहिँदैछ,gas_leak_report,validation
bhukampa ko jhakta aaile feel bhayo,earthquake_occurring_report,validation
काठमाडौं नजिकैको घरमा आगो लागेको छ???,fire_incident_report,validation
building on fire near Gorkha,fire_incident_report,validation
my sister iis unconscious,medical_emergency_request,validation
found my grandmother at the relief camp,family_reunification_status,validation
school building half bhtakiyo,building_collapse_report,validation
हाम्रो घर पूर्ण रूपमाभत्कियो,building_collapse_report,validation
sfeplace kaha xa near Gorkha,safe_location_query,validation
entire building came down in Gorkha asap,building_collapse_report,validation
घरमा ग्यास चुहावट भयो प्लिज,gas_leak_report,validation
want to update status that my grandfather issafe,family_reunification_status,validation
aago chittai failira xa school najikma,fire_incident_report,validation
my brother is stck under the roof,trapped_debris_report,validation
भवनबाट निकासा गर्ने चरणहरू,evacuation_guidance_query,validation
no foodd since yesterday,food_water_request,validation
गोर्खा मा बिजुलीको तार खसेको छ!!,power_outage_report,validation
mero aama lai safely locate garya,family_reunification_status,validation
our house is unsafeneed shetler,shelter_request,validation
mero bhi sanga abhi reunite bhayo,family_reunification_status,validation
my grandfather has been located safely,family_reunification_status,validation
gas lea kbhayo ghar ma,gas_leak_report,validation
बच्चाको लागि फर्मुला र पानीचाहियो,food_water_request,validation
howstrong will aftershocks be,aftershock_information_query,validation
भूकम्पपछि आमालाई भेट्टाउन सकिएको छैन,family_member_missing,validation
khutta ma chot lagyo running bela,injury_report,validation
need ration for my sister plz,food_water_request,validation
दिदीलाई एम्बुलेन्स चाहियो छिटो,medical_emergency_request,validation
गय्ासचुहियो,gas_leak_report,validation
भक्तपुर नजिकको पुल भत्कियो है,road_blockage_report,validation
road block bhayo landslide le Kathmandu najik,road_blockage_report,validation
छोरा अझै घर आउनुभएको छैन,family_member_missing,validation
बुबाको बेपत्ता व्यक्ति रिपोर्ट,family_member_missing,validation
please help garnu bhaai,sos_help_request,validation
भान्सामा सानो आगो लागेकोछ,fire_incident_report,validation
takns,goodbye_thanks,validation
म र हजुरबुबा थुनिएका छौं,trapped_debris_report,validation
mero saathi lai ambulnace chai urgent,medical_emergency_request,validation
hostelma ambulance patau na,medical_emergency_request,validation
evacuation plan for Gorkha,evacuation_guidance_query,validation
gas pipe broke during quake,gas_leak_report,validation
हजुरआमा लाई छातीमादुखाइ भइरहेको छ,medical_emergency_request,validation
दाजु लाई छातीमा दुखाइ भइरहेको छ,medical_emergency_request,validation
घर बलिरहेको छ दमलकचाहियो,fire_incident_report,validation
relief cmp ma mero aama bhetiyo,family_reunification_status,validation
wallk haseko le mero buwa lai thichyo,trapped_debris_report,validation
road blocked by landslide near Jajarkot,road_blockage_report,validation
ghar ekdam hallyo earthquake ho ki k ho now,earthquake_occurring_report,validation
what to do duringevacuation,evacuation_guidance_query,validation
needr ation for myfather,food_water_request,validation
दमकलकोसम्पर्क नम्बर,emergency_contact_request,validation
earthquake in Pokhara,earthquake_occurring_report,validation
पोखरामा एम्बुलेन्स चाहियो,medical_emergency_request,validation
"structure collapsed, people may be inside",building_collapse_report,validation
entire building came down i nGorkha,building_collapse_report,validation
संरचना भत्कियो मानिसहरू भित्रै हुन सक्छन्???,building_collapse_report,validation
अहिले कुन चरण पालना गर्ने???,status_check_general,validation
bhukmpa aayo,earthquake_occurring_report,validation
aago chittai failira xa hamro area ma pls,fire_incident_report,validation
दिदी लाई एम्बुलेन्स चाहियो छिटो,medical_emergency_request,validation
ghar ekdamm hallyo earthquake ho ki k ho,earthquake_occurring_report,validation
joke bhhannas aknu huncha,fallback_unclear,validation
ओके धन्यवाद!!,goodbye_thanks,validation
छतखसेर बुबा थुनिनुभयो,trapped_debris_report,validation
उद्धारकालागि नजिकैको खुल्ला ठाउँ,safe_location_query,validation
hve nnot heard from my mother since morning,family_member_missing,validation
अहिले दिदी सँग भेट भयो,family_reunification_status,validation
the house isshakingb adly,earthquake_occurring_report,validation
mero didi pinnedu nder debris malai help chi,trapped_debris_report,validation
दाजु लाई गहिरो घाउ छ,injury_report,validation
mero aama safe cha vanera status update garnaman xa,family_reunification_status,validation
भूकम्पको धक्का महसुस भयो!!,earthquake_occurring_report,validation
anjikko relief camp kaha cha,shelter_request,validation
sfe place kaha xa near Pokhara,safe_location_query,validation
which open rea is safe to gather,safe_location_query,validation
please help garnu bhai,sos_help_request,validation
पोखरा मा जोडदार धक्का महसुस भयो,earthquake_occurring_report,validation
njikai ko sfae zone kaha cha,safe_location_query,validation
mero didi lai badly injur ybhayo,injury_report,validation
bhukampa pachi mero didi lai bhettauna sakina urgent pls,family_member_missing,validation
food dsitribution point najik cha ki now,food_water_request,validation
एस ओ एस,sos_help_request,validation
mero bhi unconscious bhayo,medical_emergency_request,validation
बालबालिकालाई भूकम्प अभ्यासको लागि कसरीतयार पार्ने,preparedness_tips_query,validation
ललितपुर नजिकैको घरम ाआगो लागेको छ,fire_incident_report,validation
safe place kaha x anear Kathmandu,safe_location_query,validation
evacuation plan for Pokhara,evacuation_guidance_query,validation
म र छोरीथुनिएका छौं,trapped_debris_report,validation
भक्तपुर मा बिजुलीको तार खसेको छ छिटो,power_outage_report,validation
do w eneed to evacuateimmediately,evacuation_guidance_query,validation
safe place near em,safe_location_query,validation
how to help someone who fainted,first_aid_query,validation
gas leak bhayo ghra ma,gas_leak_report,validation
namastecan you help me,greeting,validation
building bata bahira niskane safest tarika,evacuation_guidance_query,validation
भक्तपुर नजिक पहिरोले सडक बन्द भयो प्लिज,road_blockage_report,validation
what to do after an earthquake pls,status_check_general,validation
mero aama kophone lagdaina bhukampa dekhi,family_member_missing,validation
power outagein Lalitpur,power_outage_report,validation
abzara ma fire lagyo,fire_incident_report,validation
hey re youthe earthquake bot,greeting,validation
पराकम्प कति शक्तिशाली हुन्छ छिटो,aftershock_information_query,validation
sos oss help pls,sos_help_request,validation
chat khasyobhukampa ma,building_collapse_report,validation
bijulii khile aaunxa,power_outage_report,validation
aftershockupdate please,aftershock_information_query,validation
भूकम्पको लागि गो-ब्याग कसरी तयार पार्ने,preparedness_tips_query,validation
landsllide blocking the olny road out,road_blockage_report,validation
small ifrein the kitchen,fire_incident_report,validation
pleaserescue me malai help chai,sos_help_request,validation
हजुरबुबा को बेपत्ता व्यक्ति रिपोर्ट हजुर,family_member_missing,validation
hey there now,greeting,validation
first id forburns,first_aid_query,validation
bhukampa pacih k garne,status_check_general,validation
mero buwa lai safey locate garya,family_reunification_status,validation
कुन खुल्ला ठाउँ भेला हुन सुरक्षित छ,safe_location_query,validation
thank you so much for helping,goodbye_thanks,validation
mero didi ghar aaunu bhako xiana ahile samma,family_member_missing,validation
thank you so much forhelping,goodbye_thanks,validation
aftershock warning for Pokhraa,aftershock_information_query,validation
हिजोदेखि खाना छैन है,food_water_request,validation
ओके धन्यवाद!!,goodbye_thanks,validation
मेरो रपिवारको सदस्य सुरक्षित भेटियो,family_reunification_status,validation
mero saathi lai ambulance chai urgent,medical_emergency_request,validation
haa tma minor chot xa,injury_report,validation
pollice emergency number please,emergency_contact_request,validation
sos maali help chai,sos_help_request,validation
my sister hs been located safely,family_reunification_status,validation
जाजरकोट मा जोडदार धक्का महुसस भयो,earthquake_occurring_report,validation
संरचना भत्कियोमानिसहरू भित्रै हुन सक्छन्,building_collapse_report,validation
rescue ko lgi kaha phone garne,emergency_contact_request,validation
ललितपुर नजिकैको घरमा आगो लागेको छ,fire_incident_report,validation
bhukampa gayo hamro area ma,earthquake_occurring_report,validation
bhukampa report garna man xa meero ghar najik ma,earthquake_occurring_report,validation
हजुरआमा बेहोस हुनुभयो है,medical_emergency_request,validation
काठमाडौं को लागि पराकम्प चेतावनी,aftershock_information_query,validation
road bolck bhayo landslide le Kathmandu najik???,road_blockage_report,validation
tapai kati umer ko hunuuhuncha,fallback_unclear,validation
aftershock warning for Bhaktapur help,aftershock_information_query,validation
