text,intent,split
mero aama pinned under debris malai help chai urgent pls,trapped_debris_report,train
merolai help chaincha,sos_help_request,train
nearesst open ground for evacuation,safe_location_query,validation
गोर्खा को लागि पराकम्प चेतावनी प्लिज,aftershock_information_query,validation
cracks appeared after the quake,building_damage_check,train
भेटिएकोपरिवार सदस्य कसरी दर्ता गर्ने,family_reunification_status,train
found my sister at the relief camp,family_reunification_status,validation
यो भूकम्प हो कि हजुर,earthquake_occurring_report,validation
bihana dekhi mero bhaibata khabar xaina,family_member_missing,train
wallk haseko le mero buwa lai thichyo,trapped_debris_report,train
जाँच्दैछु प्लिज,fallback_unclear,validation
my father having chest pain pls,medical_emergency_request,train
नेपाल रेडक्रसको हेल्पलाइन नम्बर,emergency_contact_request,validation
bridge collapsed near Lalitpur asap,road_blockage_report,train
help ls,sos_help_request,validation
evacuation ko instrcutions dinu hos,evacuation_guidance_query,train
where can wet ake shelter safely,safe_location_query,train
पोखरा मा घर भत्कियो!!,building_collapse_report,train
हजुरबुबा भग्नावशेषमुनि थुनिनुभयो???,trapped_debris_report,train
tapai kati umer ko hunuhuncha,fallback_unclear,train
bhukmpa gayo mero ghar najik ma,earthquake_occurring_report,train
my grandfather has been lcoated safely,family_reunification_status,validation
shelter needed for my sister and kids,shelter_request,train
tset,fallback_unclear,train
काठमाडौं नजिकैको घरमा आगो लागेको छ,fire_incident_report,train
gas laek near Pokhara,gas_leak_report,train
ghar collapse bhayo hamib hitra fasyou,trapped_debris_report,train
हजुरबुबा लडेरढाडमाचोट लाग्यो,injury_report,train
my garndfather is stuck under the roof,trapped_debris_report,train
aago chittai failira xa Kathmandu ma???,fire_incident_report,train
जाजरकोट नजिकैको घरमा आगो लागेको छ!!,fire_incident_report,train
गर्भवतीमहिलालाई उपचार चाहियो,medical_emergency_request,validation
mero buwa lai badly injury bayo,injury_report,train
aftershoock kati samma rahanxa,aftershock_information_query,train
aago chittai failira xa school najik ma,fire_incident_report,train
tnhx,goodbye_thanks,train
yaha ma safe zone kaha cha now,safe_location_query,train
safe place near me,safe_location_query,train
thnx,goodbye_thanks,validation
need ambulace at Lalitpur,medical_emergency_request,train
help me,sos_help_request,train
there is a fire in Lalitpur,fire_incident_report,train
how to make my house eearthquake safe,preparedness_tips_query,train
gas leak near Lalitpur,gas_leak_report,train
where can we take sheltter safely,safe_location_query,train
सडक चिरापरेर जान सकिँदैन,road_blockage_report,train
my father needs ambulanceurgently,medical_emergency_request,train
najkai ko apartment bhatkiyo,building_collapse_report,train
haat bhachiyo help chai,injury_report,train
my sister has been located safely,family_reunification_status,train
cylinderl eaking gas,gas_leak_report,train
hello madam!!!,greeting,train
हजुरबुबालाई एम्बुलेन्स चाहियो छिटो,medical_emergency_request,validation
raagat bagna roknu ko upayak ho,first_aid_query,validation
हजुरबुबा लडेरढाडमा चोट लाग्यो छिटो,injury_report,train
my sister has adeep wound,injury_report,train
bhukampa gao mero ghar najik ma,earthquake_occurring_report,validation
उद्धार टोली चाहियो थुनिएको छु है,trapped_debris_report,train
relief camp ma mero diidi bhetiyo,family_reunification_status,train
power outage cha Kathmandu ma,power_outage_report,train
अहिले नैमद्दत चाहियो,sos_help_request,validation
बुबा भग्नावशेषमुनि थुनिनुभयो,trapped_debris_report,train
safeevacuation point near me,safe_location_query,validation
"dhanyabad, that helped a lot",goodbye_thanks,train
भूकम्पदेखि छोरी को फोन लाग्दैन!!,family_member_missing,train
ghau ma bandage kasari garne,first_aid_query,validation
"namaste, are you there",greeting,validation
gas leak in the house pls,gas_leak_report,train
मेरो घरमा चिरा परेकोछ सुरक्षित छ कि छैन,building_damage_check,train
found my motherat the relief camp,family_reunification_status,validation
काठमाडौं मा बिजुलीकोतार खसेको छ,power_outage_report,train
wall khaseko le mero saathi lai thichyo help,trapped_debris_report,train
दिदीलाई एम्बुलेन्स चाहियो छिटो,medical_emergency_request,train
अहिले बुबा सँगभेट भयो,family_reunification_status,train
ksaari safely evacuate garne,evacuation_guidance_query,train
cooll thanks,goodbye_thanks,train
school area ma ambulance patauna,medical_emergency_request,train
the main road is blocked,road_blockage_report,validation
हजुरलाई नमस्कार???,greeting,train
Kathmandu ma ambulance patau na,medical_emergency_request,train
पोखरा माघर भत्कियो,building_collapse_report,train
bhukampa dekhi bijuli xaina,power_outage_report,validation
mero family ra kids ko lagi sehlter chai,shelter_request,validation
reunited with my brother nw,family_reunification_status,train
hii tapai ko naa mk ho,greeting,validation
दाजु लाई गम्भीरचोट लागेको छ,injury_report,validation
aftershockwarning for Lalitpur,aftershock_information_query,validation
हजुरआमाको बेपत्ता व्यक्ति रिपोर्ट,family_member_missing,train
पोखरा नजिक ग्यास चुहावट भयो,gas_leak_report,validation
पानीको आपूर्ति बन्द भयो पानी चाहियो!!,food_water_request,train
काठमाडौं नजिकको पुल भत्कियो???,road_blockage_report,train
मलाई तुरुन्तै के गर्ने भनेर भन्नुहोस् छिटो,status_check_general,train
mero aama buwa ra kids ko lagi shelter chai,shelter_request,train
भक्तपुर नजिक पहिरोले सडक बन्द भयो प्लिज,road_blockage_report,validation
उद्धारका लागि नजिकैको खुल्ला ठाउँ,safe_location_query,train
kitchen gas leakingg badly,gas_leak_report,train
हजुर नमस्ते,greeting,train
want to update status that my grandfather issafe,family_reunification_status,train
smell of gas after earthqauke,gas_leak_report,train
raagat bagna roknu ko upaya k ho plz,first_aid_query,train
साथी नमस्ते,greeting,train
भूकम्पदेखि बिजुलीछैन,power_outage_report,train
earthquake go bag kasari prepare garne asap,preparedness_tips_query,train
मद्दतकोलागि धन्यवाद,goodbye_thanks,validation
मलबाका कारण राजमार्ग बन्द भयो है,road_blockage_report,train
"namaste, are you there help",greeting,train
how strong will aftershocks be!!!,aftershock_information_query,train
my grandmother has eben located safely,family_reunification_status,train
no foodd since yesterday,food_water_request,validation
haat ma minor chotxa,injury_report,validation
mero ghar ma help chai xa,sos_help_request,train
हजुरआमा लडेरढाडमा चोट लाग्यो,injury_report,train
someone fainted need medical help???,medical_emergency_request,train
bhukampa ko jhatka aaile feel bhayo!!!,earthquake_occurring_report,train
mero ghar lai earthquake safe kasari banaune pls,preparedness_tips_query,train
भूकम्प अघि के के तयार राख्ने!!,preparedness_tips_query,train
food distribution point najik cha ki now,food_water_request,train
दिदी सुरक्षित हुनुहुन्छ भनेर स्थिति अपडेट गर्न चाहन्छु,family_reunification_status,train
खुट्टामा घाउ भएर रगत बगिरहेको छ हजुर,injury_report,validation
mero aama buwa ra ids ko lagi shelter chai,shelter_request,train
bhukampa report garna man xa Kathmandu a,earthquake_occurring_report,train
मद्दतको लागि धन्यवाद,goodbye_thanks,train
निकासाको मार्ग के हो,evacuation_guidance_query,train
गोर्खा मा सम्पूर्ण भवन ढल्यो???,building_collapse_report,train
road cracked cannot pass,road_blockage_report,train
my mother is trapped under debris,trapped_debris_report,train
भूकम्पको लागि गो-ब्याग कसरी तयार पार्ने,preparedness_tips_query,train
bye help,goodbye_thanks,train
my grandfather collapsed and not waking up,medical_emergency_request,train
pura buidling dhalyo gaun ma,building_collapse_report,validation
ग्यासकोपाइप भाँचियो भूकम्पमा,gas_leak_report,train
तिमी को हौ!!,fallback_unclear,train
need ambulance at Gorkha now,medical_emergency_request,train
themain road is blocked,road_blockage_report,train
earthquake hit Grkha 5 minutes ago,earthquake_occurring_report,validation
khanara pani sakiyo,food_water_request,train
fire spreadng fast in Jajarkot,fire_incident_report,train
earthquake hit Pokhara jst now,earthquake_occurring_report,train
mero bhai sangaabhi reunite bhayo,family_reunification_status,validation
कोहि छैन र मद्दत गर्ने छिटो,sos_help_request,train
mero bhai safe cha vanera status update garna man xa,family_reunification_status,train
mero saathi lai badly injuryb hayo,injury_report,train
have not heard from my rother since morning,family_member_missing,validation
जाजरकोट नजिकको पुल भत्कियो हजुर,road_blockage_report,train
के छहाल,greeting,validation
bhukampa pachi mero bhai lai bhettauna sakina,family_member_missing,validation
gharhallyo bhukampa jasto,earthquake_occurring_report,validation
म र छोरी थुनिएका छौं!!,trapped_debris_report,train
head njury from falling debris,injury_report,validation
भूकम्प गयो???,earthquake_occurring_report,train
mero aama ghar aaunu bhako xaina ahlie samma,family_member_missing,train
need hhelp,sos_help_request,validation
there is a fire in Lalitpur asap,fire_incident_report,train
गोर्खा मा आगो लागेको छ,fire_incident_report,train
mero saathi aru ra kids ko lagi shelter chai,shelter_request,train
greetinngs,greeting,validation
merosaathi unconscious bhayo,medical_emergency_request,validation
दाजु लाई छातीमा दुखाइ भइरहेको छ,medical_emergency_request,train
मेरो घरमा चिरा परेको छसुरक्षित छ कि छैन,building_damage_check,train
hello sir,greeting,train
found my family member safe asap,family_reunification_status,validation
merobuwa lai badly injury bhayo,injury_report,train
just testing 123,fallback_unclear,validation
बुबा र बालबालिकाका लागि आश्रय चाहियो,shelter_request,train
पोखरा माजोडदार धक्का महसुस भयो,earthquake_occurring_report,train
power lines down in Gorkha,power_outage_report,validation
आपतकालीन किटमा के के हुनुपर्छ,preparedness_tips_query,train
pollice emergency number please,emergency_contact_request,train
अहिले भूकम्प गयो???,earthquake_occurring_report,train
मलाईचोट लागेको छ,injury_report,train
hi are u working offline asap,greeting,train
need help,sos_help_request,train
mero buwa sanga abhi reunitebhayo,family_reunification_status,train
powe rlines down in Kathmandu,power_outage_report,train
गोर्खा मा बिजुलीको तार खसेकोछ,power_outage_report,train
मद्दत गर्नुहोस् है???,sos_help_request,train
food distribution point nearby,food_water_request,train
pura building dhalyo gaun ma,building_collapse_report,train
power outage cha hamro ara ma,power_outage_report,train
ghar ekdamm hallyo earthquake ho ki k ho,earthquake_occurring_report,train
नजिकैको खाद्य वितरणस्थल,food_water_request,train
mero aama safe chaa vanera status update garna man xa,family_reunification_status,train
धन्यवाद हजुर है,goodbye_thanks,validation
kasari safely evacaute garne,evacuation_guidance_query,validation
हजुरबुबा लाई गहिरो घाउ छ छिटो,injury_report,validation
searching for my grandfather iin Lalitpur,family_member_missing,train
परिवार पुनर्मिलन प्रक्रिया के हो,family_reunification_status,validation
road blocked by landslide near Pokhara now,road_blockage_report,train
ghar hallyo bhukampa jasto,earthquake_occurring_report,train
building on fire nea Gorkha,fire_incident_report,train
जाजरकोट नजिक पहिरोले सडक बन्द भयो,road_blockage_report,train
my grandmother having chest pain urgent pls,medical_emergency_request,train
ललितपुर मा बिजुलीको तार खसेको छ है,power_outage_report,train
my mother has a deep wound,injury_report,train
amulance ko number k ho,emergency_contact_request,train
is it saef to stay in this house,building_damage_check,train
what to do during evacuation,evacuation_guidance_query,train
building on fire near Kathmandu,fire_incident_report,validation
where is the designated safe zone in Gorkha,safe_location_query,validation
mero didi lai badly injjury bhayo,injury_report,train
how do i evacuate safely,evacuation_guidance_query,train
pregnant lady lai emergency care chai,medical_emergency_request,train
aparmtent block collapsed nearby,building_collapse_report,train
help me right now urgent pls,sos_help_request,validation
यहाँ सफा पानी उपलब्ध छैन,food_water_request,train
shelter chaincha mero family ko lagi plz,shelter_request,train
severe bleeding need medic urgent pls,medical_emergency_request,train
sas phherna sakeko xaina koi,medical_emergency_request,train
पराकम्प कति शक्तिशाली हुन्छ,aftershock_information_query,train
भक्तपुर मा तोकिएको सुरक्षित क्षेत्र कहाँ छ,safe_location_query,train
bijuli kahilea aunxa,power_outage_report,train
ambulance ko numbr k ho,emergency_contact_request,validation
anyonethere help,sos_help_request,train
building ma fire xa Kathmandu najik,fire_incident_report,train
पोखरा नजिकग्यास चुहावट भयो,gas_leak_report,train
राति बस्न पालचाहियो,shelter_request,train
merobhai sanga abhi reunite bhayo,family_reunification_status,train
छिटो मद्दत चाहियो,sos_help_request,validation
घर पूर्ण रूपमा भत्कियो प्लिज,building_collapse_report,train
raagat bagna roknu ko upaya k ho,first_aid_query,train
road blocked by landslid near Bhaktapur,road_blockage_report,train
सहयोगचाहियो,sos_help_request,train
bye,goodbye_thanks,validation
मद्दत चाहियो,sos_help_request,train
ran out of food and water,food_water_request,train
बिहानदेखिदिदी बाट कुनै खबर छैन,family_member_missing,validation
अर्को भूकम्प आउने छ कि प्लिज,aftershock_information_query,train
building ma fire xa Kathmandu najiik,fire_incident_report,train
building bata evacuate gane steps,evacuation_guidance_query,train
missing person report for my brother,family_member_missing,validation
hiii,greeting,train
hamro area ma bijuli atti bhayo,power_outage_report,validation
भवन अलिकति ढल्किएको छ खतरा छ कि,building_damage_check,train
when will power berestored,power_outage_report,train
hi bhaikasto cha,greeting,train
cpr kasari garne,first_aid_query,train
गोर्खाको लागि निकासा योजना,evacuation_guidance_query,train
जाजरकोट मा घर भत्कियो हजुर,building_collapse_report,validation
big bhukamppa jasto lagyo,earthquake_occurring_report,validation
ok bye t adhanyabad,goodbye_thanks,train
we are trapped inside the bilding,trapped_debris_report,validation
५ मिनेट अगाडि भूकम्प आयो,earthquake_occurring_report,train
pura building dhalyo hamro areama,building_collapse_report,train
कोही सास फेर्न सकिरहेको छैन हजुर,medical_emergency_request,train
भूकम्प अघि के के तयार राख्ने,preparedness_tips_query,train
worried about gas leak in apartment,gas_leak_report,train
what should i do right now now,status_check_general,train
where can we get temporary shelter,shelter_request,train
दुईदिनदेखि बिजुली छैन,power_outage_report,validation
nee dration for my sister,food_water_request,train
gas stove caused frie,fire_incident_report,validation
दिदी लाई सुरक्षित फेला परेको छ हजुर,family_reunification_status,train
displaced need a plaec to stay,shelter_request,train
the house has completly collapsed,building_collapse_report,train
काठमाडौं मा सम्पूर्ण भवन ढल्यो!!,building_collapse_report,validation
ghar hatkiyo gaun ma,building_collapse_report,train
भूकम्पले सबै हल्लियो,earthquake_occurring_report,validation
anyone there help,sos_help_request,train
बेहोस भएको मान्छेलाई कसरी मद्दत गर्ने छिटो,first_aid_query,validation
earthquake in Gorka,earthquake_occurring_report,train
landsllide blocking the only road out,road_blockage_report,train
mero bhai lai ambulance chai ugent,medical_emergency_request,validation
बिजुलीकहिले आउँछ,power_outage_report,train
भक्तपुर नजिक ग्यास चुहावट भयो!!,gas_leak_report,train
आमा लाई छातीमा दुखाइ भइरहेको छ प्लिज,medical_emergency_request,train
massive shaking right now,earthquake_occurring_report,train
मलाई बचाउनुहोस्,sos_help_request,train
no power for two adys now,power_outage_report,validation
दिदी लाई सुरक्षित फेला परेकोछ,family_reunification_status,train
gas leak bhayo ghar ma???,gas_leak_report,train
पोखरा मातोकिएको सुरक्षित क्षेत्र कहाँ छ,safe_location_query,train
राहतशिविरमा हजुरबुबा भेटियो,family_reunification_status,train
aftershock warning for Bhaktapur,aftershock_information_query,train
best practices for earthquake preparedness at home,preparedness_tips_query,train
हजुरआमा सुरक्षित हुनुहुन्छ भनेर स्थिति अपडेट गर्नचाहन्छु,family_reunification_status,train
what should i do righ now,status_check_general,train
whho inspects building safety after earthquake,building_damage_check,train
पोखरा मा आगो लागेको छ है,fire_incident_report,train
भेटिएको परिवार सदस्य कसरी दर्ता गर्ने???,family_reunification_status,train
बुबा को बेपत्ताव्यक्ति रिपोर्ट,family_member_missing,validation
behosh bhako manxe lai kasari help garne,first_aid_query,validation
hmm!!!,fallback_unclear,train
school area ma ambulance patau na,medical_emergency_request,validation
what to keep ready before an earthquake,preparedness_tips_query,train
bazara ma fire lagyo,fire_incident_report,train
my mother is missing since the earthquake,family_member_missing,train
भूकम्पमा छत खस्यो है,building_collapse_report,train
आमा सँग सम्पर्क टुटेको छ!!,family_member_missing,validation
pura building dalyo hamro area ma,building_collapse_report,train
अहिले दाजु सँग भेट भयो छिटो,family_reunification_status,train
my mother is stuck under the roof,trapped_debris_report,train
बहिनी नमस्ते छिटो,greeting,train
mero aama unconscious bhayo,medical_emergency_request,validation
ghar collapse bhayohami bhitra fasyou,trapped_debris_report,train
need shelter formy family,shelter_request,validation
hii k help garna saknu hunxa,greeting,train
छत खसेर हजुरआमा थुनिनुभयो हजुर,trapped_debris_report,train
bhukampaaayo abhi,earthquake_occurring_report,train
found my brother at the relief camp,family_reunification_status,train
ग्यासको पाइप भाँचियोभूकम्पमा,gas_leak_report,train
fire brigade contact number,emergency_contact_request,train
ghar hallyobhukampa jasto,earthquake_occurring_report,train
गोर्खा जान सकिँदैन सडक बन्द छ,road_blockage_report,train
my mother is injuerd badly,injury_report,train
pregnant lady laiemergency care chai,medical_emergency_request,train
tell me what to do immediately,status_check_general,train
"we are stuck inside, walls collapsed",trapped_debris_report,validation
asdkjasd,fallback_unclear,train
पाल शिविरको स्थान चाहियो हजुर,shelter_request,train
please rescue me mlai help chai,sos_help_request,train
mero saathi lai deepwound xa,injury_report,validation
Kathmandu ko lagi evacuation plan,evacuation_guidance_query,train
ahile k garne ma,status_check_general,validation
do we need to evacuateimmediately,evacuation_guidance_query,train
no electricity since theearthquake,power_outage_report,validation
road blocked by landslide near Lalitpur pls,road_blockage_report,train
bridge collapsed near Pokhara plz,road_blockage_report,validation
भक्तपुर मा बिजुली गएकोछ,power_outage_report,train
road bolck bhayo landslide le Kathmandu najik,road_blockage_report,train
mero buwa ko phone lagdaina bhukampa dekhi,family_member_missing,train
धन्यवाद दाई!!,goodbye_thanks,train
kasari safely evacuate garne,evacuation_guidance_query,train
medicalemergency please help,medical_emergency_request,train
najikko relief camp kaha cha,shelter_request,train
foudn my family member safe,family_reunification_status,validation
ललितपुर मा आगो लागेको छ,fire_incident_report,train
मुख्य सडक बन्द छ है,road_blockage_report,train
bhukampa ko jhatka abhi feel bhayo,earthquake_occurring_report,train
pani ko supply badn bhayo pani chai,food_water_request,train
hami abhi evacuate garnu parxa ki,evacuation_guidance_query,train
how to secure furniture from falling asap,preparedness_tips_query,train
building ollapsed in Bhaktapur,building_collapse_report,train
temporary shelter kkaha paunxa,shelter_request,validation
ok thanks bye is ma jaanchhu,goodbye_thanks,train
ललितपुर जान सकिँदैनसडक बन्द छ,road_blockage_report,train
trappeed xu ghar bhatkeko debris muni,trapped_debris_report,train
भग्नावशेष खसेर टाउकोमा चोट लाग्यो!!,injury_report,validation
भूकम्पको बेला खुट्टामा चोट लाग्यो,injury_report,validation
any relief camp nearby,shelter_request,train
hii tapaiko naam k ho,greeting,train
sos malai help chai,sos_help_request,train
जाजरकोट मा बिजुलीको तार खसेको छ!!,power_outage_report,validation
भक्तपुर को लागि पराकम्प चेतावनी,aftershock_information_query,train
अहँ छिटो,fallback_unclear,train
good aftenroon,greeting,train
abhi ghar bhitra ajna milxa ki,building_damage_check,validation
mero aama unconsciousbhayo,medical_emergency_request,train
head injury bhayodebris khaseko le,injury_report,train
safe place kaha xa near Bhaktapur,safe_location_query,train
नमस्ते बहिनी,greeting,train
landslide blocking the only rooad out,road_blockage_report,train
mero ghar ma crack aayo safe chaki,building_damage_check,validation
bhukampa ko jhatka 5 minute agadi feel bhayo,earthquake_occurring_report,validation
दिदीबेहोस हुनुभयो,medical_emergency_request,train
दाजु लाई गहिरोघाउ छ,injury_report,train
main road band cha,road_blockage_report,train
दाजुलाई छातीमा दुखाइ भइरहेको छ,medical_emergency_request,train
घाउभएको ठाउँमा कसरी उपचार गर्ने,first_aid_query,train
बेहोस भएको मान्छेलाई कसरी मद्दत गर्ने,first_aid_query,train
hi malai chahiyo help,greeting,train
bhukampa gayo Gorkha ma help,earthquake_occurring_report,train
frie spreading fast in Jajarkot,fire_incident_report,validation
मेडिकल इमर्जेन्सी छ मद्दत गर्नुहोस् हजुर,medical_emergency_request,train
haat bhachiyo help chai pls,injury_report,train
want to update status that my sister is safe,family_reunification_status,train
gana gauna aknu huncha,fallback_unclear,train
my grandmotheris stuck under the roof,trapped_debris_report,train
power uotage in Pokhara,power_outage_report,train
म र आमा थुनिएका छौं???,trapped_debris_report,validation
बुबा लाई गम्भीर चोट लागेको छ,injury_report,validation
भूकम्पको बेलाखुट्टामा चोट लाग्यो,injury_report,validation
cool thanks,goodbye_thanks,train
हजुरबुबा बेहोस हुनुभयो,medical_emergency_request,train
जाजरकोट मा भूकम्प गयो???,earthquake_occurring_report,train
mero saathi unconsciuos bhayo,medical_emergency_request,train
whereis the nearest safe zone,safe_location_query,train
भूकम्पपछि चिरादेखा पर्यो,building_damage_check,train
mero didi safe cha vanera status update garna man xa,family_reunification_status,train
hamro area ko lagi aftershock warning,aftershock_information_query,train
tell me a joke help,fallback_unclear,train
we are trapped inside the building help,trapped_debris_report,validation
परिवारको भेला हुने ठाउँकसरी योजना बनाउने,preparedness_tips_query,validation
nepal red cross helplinenumber,emergency_contact_request,train
mero buwa pinned under debris malaih elp chai,trapped_debris_report,validation
power outage in Jjaarkot,power_outage_report,train
बुबा भग्नावशेषमुनिथुनिनुभयो,trapped_debris_report,train
bhukampa pachi mero mama lai bhettauna sakina,family_member_missing,train
छोरा अझै घर आउनुभएको छैन,family_member_missing,train
howto make my house earthquake safe,preparedness_tips_query,train
ahile k grnu parxa,status_check_general,train
najik ko assembly point kaha cha,safe_location_query,train
मद्दतगर है,sos_help_request,train
bhukampa report garna man xa hamro area ma,earthquake_occurring_report,train
rescue chai x ma thuniyeko xu,trapped_debris_report,train
mero bhai lai sfaely locate garya,family_reunification_status,validation
आमा लाई गहिरो घाउ छ,injury_report,validation
fire spreading fast in Jajarkot,fire_incident_report,train
ललितपुर नजिककोपुल भत्कियो,road_blockage_report,train
entire building came down i nGorkha,building_collapse_report,train
५ मिनेट अगाडि भूकम्प आयो!!,earthquake_occurring_report,train
firsta id for burns,first_aid_query,train
सहयोग गर्नुन,sos_help_request,train
khane pani chaincha,food_water_request,validation
घरबाट धुवाँआइरहेको छ,fire_incident_report,train
buried under rubble,trapped_debris_report,validation
which open area is safe to gather,safe_location_query,train
साथीनमस्ते,greeting,train
वृद्धवृद्धाहरूसँग कसरी निकासा गर्ने,evacuation_guidance_query,validation
खाना र पानी सकियो है,food_water_request,train
have not heard from my grandfather since morning,family_member_missing,validation
safeplace kaha xa near Jajarkot,safe_location_query,train
head injury bhayo debris khaseko le,injury_report,validation
भक्तपुर नजिक ग्यास चुहावट भयो,gas_leak_report,train
आमा लडेरढाडमा चोट लाग्यो हजुर,injury_report,train
how to evacuate with elderly people,evacuation_guidance_query,train
safe place kaha xa near Pokhara,safe_location_query,train
ok got it thanks,goodbye_thanks,train
bhukampa report garna man xaPokhara ma,earthquake_occurring_report,train
electricity cut off in our area,power_outage_report,train
fire brigade kocontact number,emergency_contact_request,validation
mero saathi bhukampa pachi missing hunuhuncha,family_member_missing,train
भर्खरैभूकम्प आयो,earthquake_occurring_report,train
पोखरा मासम्पूर्ण भवन ढल्यो,building_collapse_report,train
malai pillar le thichyo cannot move,trapped_debris_report,train
म र दिदी थुनिएका छौं प्लिज,trapped_debris_report,validation
najikai ko apartment bhatkiyo,building_collapse_report,validation
mero didi pinned under debris malai help chai,trapped_debris_report,train
who inspects buidling safety after earthquake,building_damage_check,validation
अहिले हजुरआमा सँग भेट भयो,family_reunification_status,validation
safeplace kaha xa near Gorkha,safe_location_query,train
meroaama lai ambulance chai urgent,medical_emergency_request,train
हजुरआमा सुरक्षित हुनुहुन्छ भनेर स्थिति अपडेट गर्न चाहन्छु है,family_reunification_status,train
relief camp najik cha ki!!!,shelter_request,validation
please help me,sos_help_request,train
aago chiittai failira xa Kathmandu ma,fire_incident_report,validation
पोखरा नजिकको पुल भत्कियो,road_blockage_report,train
मलाई थाहा छैन के गर्ने,status_check_general,train
पोखरा को लागि पराकम्प चेतावनी हजुर,aftershock_information_query,train
ठिक छ धन्यवाद,goodbye_thanks,train
hel chaincha ma darai xu,sos_help_request,train
fire spreading fast in Kathmandu,fire_incident_report,train
पाल शिविरको स्थान चाहियो,shelter_request,train
बाईहै,goodbye_thanks,train
need clean drinking water urgently,food_water_request,train
सहयोग गर्नु होला,sos_help_request,train
searching for my sister inKathmandu,family_member_missing,validation
bihana dekhi mero aama bata khabar aina,family_member_missing,train
budo budi sanga kasari evacuate ganre,evacuation_guidance_query,train
आमा लाई एम्बुलेन्स चाहियो छिटो,medical_emergency_request,validation
आपतकालीन किटमा केके हुनुपर्छ,preparedness_tips_query,validation
पोखरानजिक ग्यास चुहावट भयो,gas_leak_report,train
मेडिकल इमर्जेन्सी छ मद्दत गर्नुहोस्,medical_emergency_request,train
building ma firee xa school najik najik,fire_incident_report,train
mero lai helpchaincha,sos_help_request,train
earthquake hit Bhaktapur justn ow,earthquake_occurring_report,train
najik ko releif camp kaha cha,shelter_request,validation
can anyonehelp,sos_help_request,validation
there is afire in Bhaktapur,fire_incident_report,train
my sister di dnot come home yet,family_member_missing,train
blah blah blah,fallback_unclear,train
शुभ प्रभात,greeting,train
thanks rbo,goodbye_thanks,train
please someone help,sos_help_request,train
पोखरा को लागि निकासा योजना,evacuation_guidance_query,train
hey QSAFE,greeting,train
पोखरा मा आगो लागेको छ,fire_incident_report,train
building bata bahira nniskane safest tarika,evacuation_guidance_query,train
हजुरआमा सँग सम्पर्क टुटेको छ???,family_member_missing,train
road blocked by ladnslide near Gorkha,road_blockage_report,train
आमा लाई गहिरो घाउ छ प्लिज,injury_report,train
hello dai malai ekhi sodhnu thiyo,greeting,train
help pls ma dherai fright maxu,sos_help_request,train
hp me,sos_help_request,train
hey are youthe earthquake bot,greeting,train
मेडिकल इमर्जेन्सी छ मद्दतगर्नुहोस्,medical_emergency_request,train
हजुरबुबा लाई गहिरोघाउ छ,injury_report,train
"namaste bot,are u online",greeting,train
अहिले बुबासँग भेट भयो,family_reunification_status,train
is it safe to sleep indoors after ftershocks,aftershock_information_query,train
sos sos help,sos_help_request,train
earthquake go bag kasari prepare garne,preparedness_tips_query,train
आपतकालीन सम्पर्क नम्बरहरूको सूची???,emergency_contact_request,train
काठमाडौं को लागि निकासा योजना!!,evacuation_guidance_query,validation
where should i gofor safety,safe_location_query,validation
does this thing owrk,fallback_unclear,validation
gharbhatkiyo Kathmandu ma,building_collapse_report,train
my mother fell aand hurt back,injury_report,validation
भूकम्पमा छत खस्यो,building_collapse_report,train
najik ko assembly point kaha cha asap,safe_location_query,train
पराकम्पपछि घरभित्र सुत्न सुरक्षितछ कि,aftershock_information_query,validation
meroo didi sanga abhi reunite bhayo,family_reunification_status,train
mero buwa safe cha vannera status update garna man xa,family_reunification_status,train
bhukampa pachi k ggarne,status_check_general,train
my mother is stuckunder the roof,trapped_debris_report,train
school building half bhatkiyo,building_collapse_report,train
kitchen ma gas dherai chuhira xa urgent pls,gas_leak_report,validation
what to do fora sprained ankle,first_aid_query,train
aftershock kati strong huncha help,aftershock_information_query,validation
mero buwa lai safey locate garya,family_reunification_status,train
पोखरा मा जोडदार धक्का महसुस भयो,earthquake_occurring_report,train
school najik ma firee lagyo,fire_incident_report,validation
हाइ!!,greeting,validation
गोर्खा कोलागि निकासा योजना,evacuation_guidance_query,train
सहयोगको लागि धन्यवाद,goodbye_thanks,train
bhukampa ko jhatka 5 minute agadi feel bhayo help,earthquake_occurring_report,train
hello ji sanchai hunuhunccha,greeting,train
how to bandage a wound proprely,first_aid_query,train
mero aaam debris muni thuniyo,trapped_debris_report,train
evacuation plan for Gorkha,evacuation_guidance_query,train
धेरै रगत बगिरहेको छ मेडिक चाहियो,medical_emergency_request,train
ललितपुर नजिक ग्यास चुहावट भयो छिटो,gas_leak_report,validation
earthquake inLalitpur,earthquake_occurring_report,train
भूकम्पपछि सडकक्षतिग्रस्त भयो,road_blockage_report,validation
आमा लाई गम्भीर चोट लागेको छ,injury_report,validation
steps to evacuate the building pls,evacuation_guidance_query,train
दिदी लाई एम्बुलेन्स चाहियो छिटो,medical_emergency_request,train
good evening,greeting,train
gs ko smell airaxa bhukampa pachi,gas_leak_report,train
भवनबाट निकासा गर्ने चरणहरू प्लिज,evacuation_guidance_query,validation
गीत गाउनसक्छौ,fallback_unclear,train
fire spreading fast in Gorkha,fire_incident_report,validation
हजुरबुबा लाईएम्बुलेन्स चाहियो छिटो,medical_emergency_request,train
म र छोरी थुनिएका छौं,trapped_debris_report,train
